timestamp,M-6,M-1,M-2,S-2,P-10,T-4,T-5,F-7,M-3,M-4,M-5,P-15,C-1,C-2,T-12,T-13,F-4,F-5,D-14,T-9,P-14,T-8,P-11,D-15,D-16,M-7,F-8,label
1312,-1,0.999964671,-0.748738206,0,0.993223211,-1,-1,-0.892857143,1.000070758,1.000005473,-1,0.960852545,-0.499219969,0,0,0,-0.826612748,0.054366968,-1,0,0.999481481,0,0.658181587,1.046274873,-1,-0.99909638,-1,
1313,-1,0.999964671,-0.748738206,0,0.994635042,-1,-1,-0.857142857,1.000070758,1.000005473,-1,0.961548499,-0.496099844,0,0,0,-0.821451955,0.057739143,-1,0,0.999444444,0,0.513458544,1.049051365,-1,-0.99909638,-1,
1314,-1,0.999964671,-0.748738206,0,0.994070309,-1,-1,-0.857142857,1.000070758,1.000005473,-1,0.961200522,-0.492979719,0,0,0,-0.816445215,0.061186257,-1,0,0.999555556,0,0.681952522,1.05090236,-1,-0.99909638,-1,
1315,-1,0.999964671,-0.748738206,0,0.991811379,-1,-1,-0.892857143,1.000070758,1.000005473,-1,0.963636364,-0.489859594,0,0,0,-0.812439823,0.066656675,-1,0,0.999462963,0,0.686846538,1.052753355,-1,-0.99909638,-1,
1316,-1,0.999964671,-0.748738206,0,0.994917408,-1,-1,-0.857142857,1.000070758,1.000005473,-1,0.950761201,-0.48673947,0,0,0,-0.809050645,0.067256173,-1,0,0.999481481,0,0.684177074,1.05460435,-1,-0.99909638,-1,
1317,-1,0.999964671,-0.748738206,0,0.993505577,-1,-1,-0.892857143,1.000070758,1.000005473,-1,0.950761201,-0.483619345,0,0,0,-0.806200655,0.068005545,-1,0,0.999388889,0,0.419201068,1.05830634,-1,-0.99909638,-0.739130435,
1318,-1,0.999964671,-0.748738206,0,0.991529013,-1,-1,-0.892857143,1.000070758,1.000005473,-1,0.950239234,-0.48049922,0,0,0,-0.805661467,0.071227847,-1,0,0.999481481,0,0.683160136,1.060157335,-1,-0.99909638,-0.826086957,
1319,-1,0.999964671,-0.748738206,0,0.993505577,-1,-1,-0.857142857,1.000070758,1.000005473,-1,0.950239234,-0.477379095,0,0,0,-0.80512228,0.071977219,-1,0,0.999537037,0,0.6876728,1.062933827,-1,-0.99909638,-1,
1320,-1,0.999964671,-0.748738206,0,0.994352675,-1,-1,-0.857142857,1.000070758,1.000005473,-1,0.953892997,-0.47425897,0,0,0,-0.803889852,0.074000525,-1,0,0.999518519,0,0.684558426,1.068486812,-1,-0.99909638,-1,
1321,-1,0.999964671,-0.748738206,0,0.993787943,-1,-1,-0.892857143,1.000070758,1.000005473,-1,0.955110918,-0.471138846,0,0,0,-0.802426343,0.075349395,-1,0,0.999481481,0,0.670003496,1.086996761,-1,-0.99909638,-1,
1322,-1,0.999964671,-0.748738206,0,0.994352675,-1,-1,-0.857142857,1.000070758,1.000005473,-1,0.953892997,-0.468018721,0,0,0,-0.801887156,0.080595002,-1,0,0.999388889,0,0.407124925,1.10180472,-1,-0.99909638,-0.782608696,
1323,-1,0.999964671,-0.748738206,0,0.995199774,-1,-1,-0.857142857,1.000070758,1.000005473,-0.799017109,0.954588952,-0.464898596,0,0,0,-0.801270942,0.081644123,-1,0,0.999388889,0,0.685257571,1.128644146,-1,-0.99909638,-0.869565217,
1324,-1,0.999964671,-0.748738206,0,0.993505577,-1,-1,-0.892857143,1.000070758,1.000005473,-0.729801914,0.95476294,-0.461778471,0,0,0,-0.80034662,0.084641613,-1,0,0.999574074,0,0.682651667,1.148079593,-1,-0.99909638,-0.782608696,
1325,-1,0.999964671,-1.087283966,0,0.993223211,-1,-1,-0.857142857,1.000070758,1.000005473,-0.701600339,0.947281427,-0.455538222,0,0,0,-0.799807433,0.086215295,-1,0,0.999592593,0,0.670130613,1.155483572,-1,-0.99909638,-0.782608696,
1326,-1,0.999964671,-1.081893983,0,0.994917408,-1,-1,-0.857142857,1.000070758,1.000005473,-0.439608567,0.947803393,-0.452418097,0,0,0,-0.798343925,0.090711529,-1,0,0.999611111,0,0.459115899,1.16011106,-1,-0.99909638,-1,
1327,-1,-0.029864808,-1.076546192,0,0.992093746,-1,-1,-0.892857143,1.000070758,1.000005473,-0.177379867,0.946759461,-0.449297972,0,0,0,-0.797804737,0.09340927,-1,0,0.999388889,0,0.401086853,1.178621009,-1,-0.99909638,-1,
1328,-1,-0.031030666,-1.071240593,0,0.994070309,0,-1,-0.857142857,1.000070758,1.000005473,-0.237257957,0.945889517,-0.446177847,0,0,0,-0.797034469,0.095732324,-1,0,0.999611111,0,0.680999142,1.181397501,-1,-0.99909638,-0.782608696,
1329,-1,-0.032278958,-1.065808418,0,0.994070309,0,-1,-0.857142857,1.000070758,1.000005473,-0.791467731,0.946411483,-0.44149766,0,0,0,-0.795185827,0.098505002,-1,0,0.999481481,0,0.682460991,1.180472004,-1,-0.99909638,-0.739130435,
1330,-1,-0.03343304,-1.060481723,0,0.993787943,0,-1,-0.892857143,1.000070758,1.000005473,-1.09491826,0.945367551,-0.438377535,0,0,0,-0.793568265,0.099179437,-1,0,0.9995,0,0.670702641,1.179546506,-1,-0.99909638,-1,
1331,-1,-0.034704885,-1.055165576,0,0.993787943,0,-1,-0.857142857,1.000070758,1.000005473,0.063234566,0.947455415,-0.429017161,0,0,0,-0.793029078,0.099778935,-1,0,0.999388889,0,0.68532113,1.178621009,-1,-0.99909638,-1,
1332,-1,-0.036082717,-1.049712306,0,0.992940844,0,-1,-0.857142857,1.000070758,1.000005473,0.86388145,0.929186603,-0.421216849,0,0,0,-0.791488542,0.100528308,-1,0,0.9995,0,0.663075603,1.177695511,-1,-0.99909638,-1,
1333,-1,-0.037389891,-1.044417254,0,0.991529013,0,-1,-0.892857143,1.000070758,1.000005473,0.863996324,0.925010874,-0.414976599,0,0,0,-0.790949355,0.10127768,-1,0,0.999592593,0,0.322591922,1.176770014,-1,-0.99909638,-0.782608696,
1334,-1,-0.038661736,-1.039080011,0,0.990681914,0,-1,-0.892857143,1.000070758,1.000005473,0.790606176,0.924140931,-0.410296412,0,0,0,-0.790410168,0.101952115,-1,0,0.99937037,0,0.679155941,1.175844516,-1,-0.99909638,-1,
1335,-1,-0.040074898,-1.039080011,0,0.994635042,0,-1,-0.892857143,1.000070758,1.000005473,-0.348922697,0.925706829,-0.405616225,0,0,0,-0.789254766,0.115440818,-1,0,0.999518519,0,0.665872184,1.174919019,-1,-0.99909638,-1,
1336,-1,-0.041476282,-1.033763864,0,0.994070309,0,-1,-0.892857143,1.000070758,1.000005473,-0.832671611,0.92431492,-0.400936037,0,0,0,-0.779549393,0.122934542,-1,0,0.99962963,0,0.485047828,1.173993522,-1,-0.99909638,-1,
1337,-1,-0.041476282,-1.028458265,0,0.992940844,0,-1,-0.892857143,1.000070758,1.000005473,-0.832474171,0.923270987,-0.397815913,0,0,0,-0.765222415,0.13357563,-1,0,0.999611111,0,0.481297868,1.173068024,-1,-0.99909638,-0.739130435,
1338,-1,-0.042889444,-1.023131569,0,0.993223211,0,-1,-0.892857143,1.000070758,1.000005473,-0.832474171,0.922053067,-0.39625585,0,0,0,-0.706142885,0.146165087,-1,0,0.999592593,0,0.68392284,1.172142527,-1,-0.99909638,-1,
1339,-1,-0.044314381,-1.017794326,0,0.991811379,0,-1,-0.964285714,1.000070758,1.000005473,-0.832628533,0.921009134,-0.301092044,0,0,0,-0.639976892,0.159279104,-1,0,0.999425926,0,0.802332602,1.171217029,-1,-0.99909638,-0.913043478,
1340,-1,-0.045845306,-1.0123727,0,0.992940844,0,-1,-1,1.000070758,1.000005473,-0.832445453,0.920661157,-0.2074883,0,0,0,-0.540766416,0.166248267,-1,0,0.999592593,0,0.917310198,1.170291532,-1,-0.99909638,-0.782608696,
1341,-1,-0.04728202,-1.007098744,0,0.992093746,0,-1,-0.964285714,1.000070758,1.000005473,-0.832675201,0.94014789,-0.188767551,0,0,0,-0.478759869,0.171493874,-1,0,0.999444444,0,0.743413735,1.169366034,-1,-0.99909638,-0.739130435,
1342,-1,-0.048836497,-1.001782597,0,0.994352675,0,-1,-0.964285714,1.000070758,1.000005473,-1.049604044,0.941887777,-0.184087363,0,0,0,-0.387406124,0.214807599,-1,0,0.9995,0,0.735723139,1.168440537,-1,-0.99909638,-1,
1343,-1,-0.050390975,-0.996529737,0,0.992093746,0,-1,-0.964285714,1.000070758,1.000005473,-0.908818736,0.942235755,-0.174726989,0,0,0,-0.384325053,0.229645172,-1,0,0.999592593,0,0.733943496,1.167515039,-1,-0.99909638,-1,
1344,-1,-0.052051439,-0.991108111,0,0.994070309,0,-1,-0.964285714,1.000070758,1.000005473,-0.354871018,0.942061766,-0.165366615,0,0,0,-0.383631812,0.247779984,-1,0,0.999555556,0,0.739727333,1.166589542,-1,-0.99909638,-0.956521739,
1345,-1,-0.053629469,-0.985918538,0,0.994352675,0,-1,-0.964285714,1.000070758,1.000005473,0.235707157,0.942583732,-0.154446178,0,0,0,-0.382630464,0.267488478,-1,0,0.999407407,0,0.737184987,1.165664044,-1,-0.99909638,-0.782608696,
1346,-1,-0.055313486,-0.985918538,0,0.994917408,0,-1,-0.964285714,1.000070758,1.000005473,0.98017346,0.941191823,-0.145085803,0,0,0,-0.379549393,0.288770655,-1,0,0.999444444,0,0.725871548,1.164738547,-1,-0.99909638,-1,
1347,-1,-0.056997503,-0.980612939,0,0.992940844,0,-1,-0.964285714,1.000070758,1.000005473,0.981587846,0.940669856,-0.129485179,0,0,0,-0.375081841,0.309678145,-1,0,0.999444444,0,0.572695204,1.16381305,-1,-0.99909638,-1,
1348,-1,-0.056997503,-0.975286244,0,0.990964281,0,-1,-1,1.000070758,1.000005473,-0.126228614,0.948325359,-0.126365055,0,0,0,-0.366454843,0.326988647,-1,0,0.999518519,0,0.766866876,1.162887552,-1,-0.99909638,-1,
1349,-1,-0.058705073,-0.97000174,0,0.992376112,0,-1,-0.964285714,1.000070758,1.000005473,-0.715019062,0.947629404,-0.998439938,0,0,0,-0.344887348,0.338004421,-1,0,0.999425926,0,0.713159818,1.161962055,-1,-0.99909638,-1,
1350,-1,-0.060412643,-0.964780524,0,0.994070309,0,-1,-0.964285714,1.000070758,1.000005473,-0.717004229,0.948673336,-0.987519501,0,0,0,-0.324013095,0.352242497,-1,0,0.999388889,0,0.709346299,1.161036557,-1,-0.99909638,-0.869565217,
1351,-1,-0.062120213,-0.959474925,0,0.994917408,0,-1,-0.892857143,1.000070758,1.000005473,-0.717399108,0.940669856,-0.982839314,0,0,0,-0.25646062,0.356738731,-1,0,0.999407407,0,0.721803794,1.16011106,-1,-0.99909638,-0.956521739,
1352,-1,-0.063957323,-0.74871711,0,0.992376112,0,-1,-0.964285714,1.000070758,1.000005473,-0.717255516,0.938234015,-0.979719189,0,0,0,-0.206932409,0.372475552,-1,0,0.999388889,0,0.662884927,1.159185562,-1,-0.99909638,-1,
1353,-1,-0.065782656,-0.74871711,0,0.99548214,0,-1,-0.964285714,1.000070758,1.000005473,-0.717804757,0.938234015,-0.978159126,0,0,0,-0.168804159,0.374648732,-1,0,0.9995,0,0.678838148,1.158260065,-1,-0.99909638,-0.826086957,
1354,-1,0.999964671,-0.74871711,0,0.992658478,0,-1,-0.964285714,1.000070758,1.000005473,-0.716634478,0.936494128,-0.971918877,0,0,0,-0.097631427,0.375547979,-1,0,0.999518519,0,0.679918645,1.157334567,-1,-0.99909638,-0.826086957,
1355,-1,0.999964671,-0.74871711,0,0.994070309,0,-1,-0.964285714,1.000070758,1.000005473,-0.714958035,0.935276207,-0.964118565,0,0,0,-0.063123435,0.376971786,-1,0,0.999574074,0,0.676740712,1.15640907,-1,-0.99909638,-0.695652174,
1356,-1,0.999964671,-0.74871711,0,0.993787943,0,-1,-0.964285714,1.000070758,1.000005473,-0.169776642,0.936320139,-0.962558502,0,0,0,-0.062584248,0.379070029,-1,0,0.999462963,0,0.686782979,1.155483572,-1,-0.99909638,-0.782608696,
1357,-1,0.999964671,-0.74871711,0,0.993223211,0,-1,0.75,1.000070758,1.000005473,0.969698384,0.936320139,-0.96099844,0,0,0,-0.05395725,0.380793585,-1,0,0.999574074,0,0.70508787,1.154558075,-1,-0.99909638,-0.782608696,
1358,-1,0.999964671,-0.74871711,0,0.994352675,0,-1,-0.5,1.000070758,1.000005473,0.978543684,0.935972162,-0.96099844,0,0,0,-0.053109956,-0.911873806,-1,0,0.9995,0,0.747989958,1.153632578,-1,-0.99909638,-0.869565217,
1359,-1,0.999964671,-0.74871711,0,0.994917408,0,-1,0.285714286,1.000070758,1.000005473,0.978543684,0.934058286,-0.96099844,0,0,0,-0.051954554,-0.906778073,-1,0,0.999518519,0,0.745701846,1.15270708,-1,-0.99909638,-1,
1360,-1,0.999964671,-0.74871711,0,0.991246647,0,-1,0.321428571,1.000070758,1.000005473,0.978543684,0.933884298,-0.959438378,0,0,0,-0.047332948,-0.900708157,-1,0,0.999518519,0,0.75072298,1.151781583,-1,-0.99909638,-1,
1361,-1,0.999964671,-0.74871711,0,0.994352675,0,-1,0.321428571,1.000070758,1.000005473,0.978543684,0.91892127,-0.959438378,0,0,0,-0.03323705,-0.892015437,-1,0,0.999537037,0,0.805955445,1.150856085,-1,-0.99909638,-0.739130435,
1362,-1,0.999964671,-0.74871711,0,0.993787943,0,-1,0.642857143,1.000070758,1.000005473,0.978543684,0.921009134,-0.959438378,0,0,0,-0.012901983,-0.885121211,-1,0,0.999407407,0,0.857056599,1.149930588,-1,-0.99909638,-1,
1363,-1,0.999964671,-0.74871711,0,0.994352675,0,-1,0.285714286,1.000070758,1.000005473,0.978543684,0.920835146,-0.950078003,0,0,0,0.003119584,-0.877327738,-1,0,0.999537037,0,0.887310516,1.14900509,-1,-0.99909638,-0.826086957,
1364,-1,0.999964671,-0.74871711,0,0.992376112,0,-1,0.464285714,1.000070758,1.000005473,0.978543684,0.922575033,-0.946957878,0,0,0,0.026535721,-0.86533778,-1,0,0.999592593,0,0.922267773,1.148079593,-1,-0.99909638,-0.913043478,
1365,-1,0.999964671,-0.74871711,0,0.99548214,0,-1,0.75,1.000070758,1.000005473,0.978543684,0.922575033,-0.998439938,0,0,0,0.045407279,-0.851249578,-1,0,0.999481481,0,0.91864493,1.147154095,-1,-0.99909638,-1,
1366,-1,0.999964671,-0.74871711,0,0.993505577,0,-1,0.892857143,1.000070758,1.000005473,0.978543684,0.919269247,-0.959438378,0,0,0,0.052801849,-0.802315561,-1,0,0.999425926,0,0.916928846,1.146228598,-1,-0.99909638,-0.826086957,
1367,-1,0.999964671,-0.74871711,0,0.992376112,0,-1,-0.285714286,1.000070758,1.000005473,0.978543684,0.918051327,-0.950078003,0,0,0,0.05395725,-0.793622841,-1,0,0.999444444,0,0.91673817,1.1453031,-1,-0.99909638,-0.956521739,
1368,-1,0.999964671,-0.74871711,0,0.994352675,0,-1,-0.964285714,1.000070758,1.000005473,0.978543684,0.918399304,-0.948517941,0,0,0,0.055420759,-0.779759451,-1,0,0.999592593,0,0.919916103,1.143452106,-1,-0.99909638,-0.782608696,
1369,-1,0.999964671,-0.368538745,0,0.991811379,0,-1,-0.785714286,1.000070758,1.000005473,0.978543684,0.916833406,-0.945397816,0,0,0,0.056114,-0.745663007,-1,0,0.999444444,0,0.91864493,1.142526608,-1,-0.99909638,-1,
1370,-1,0.999964671,0.693203453,0,0.992658478,0,-1,1,1.000070758,1.000005473,0.978543684,0.915615485,-0.940717629,0,0,0,0.059118044,-0.67634606,-1,0,0.999611111,0,0.920742365,1.141601111,-1,-0.99909638,-1,
1371,-1,1.395249423,0.688551825,0,0.991811379,0,-1,-0.964285714,1.000070758,1.000005473,0.978543684,0.915267508,-0.934477379,0,0,0,0.059657231,-0.562666267,-1,0,0.999407407,0,0.915212763,1.140675613,-1,-0.99909638,-0.826086957,
1372,-1,2.492298271,0.683984579,0,0.994352675,0,-1,-0.678571429,1.000070758,1.000005473,0.978543684,0.910569813,-0.925117005,0,0,0,0.061736954,-0.451609277,-1,0,0.999518519,0,0.918581371,1.139750116,-1,-0.99909638,-1,
1373,-1,2.487517076,0.679311854,0,0.994917408,0,-1,1,1.000070758,1.000005473,0.978543684,0.914223575,-0.92199688,0,0,0,0.062276141,-0.395481284,-1,0,0.999592593,0,0.915212763,1.137899121,-1,-0.99909638,-0.956521739,
1374,-1,2.482712327,0.674744609,0,0.992376112,0,-1,1,0.748781347,1.000005473,0.978543684,0.913179643,-0.914196568,0,0,0,0.062815328,-0.372550489,-1,0,0.999407407,0,0.913878031,1.136048126,-1,-0.99909638,-1,
1375,-1,2.477789816,0.670082432,0,0.994635042,0,-1,1,0.541931048,1.000005473,0.978543684,0.909003915,-0.912636505,0,0,0,0.064047757,-0.359661284,-1,0,0.999462963,0,0.91629326,1.134197131,-1,-0.99909638,-1,
1376,-1,2.472843751,0.665515186,0,0.993223211,0,-1,0.928571429,0.335969839,1.000005473,0.978543684,0.914223575,-0.903276131,0,0,0,0.064895051,-0.357113418,-1,0,0.99937037,0,0.917945784,1.133271634,-1,-0.99909638,-0.956521739,
1377,-1,2.467874134,0.665515186,0,0.994070309,0,-1,-0.964285714,0.166461315,1.000005473,0.978543684,0.918747281,-0.901716069,0,0,0,0.07205854,-0.353366556,-1,0,0.999537037,0,0.918835606,1.131420639,-1,-0.99909638,-0.956521739,
1378,-1,2.462668991,0.660969037,0,0.989270083,0,-1,-0.964285714,0.155635338,1.000005473,0.978543684,0.919443236,-0.898595944,0,0,0,0.172578471,-0.350219191,-1,0,0.999537037,0,0.917310198,1.130495141,-1,-0.99909638,-1,
1379,-1,2.462668991,0.656517818,0,0.991529013,0,-1,-0.964285714,-0.049922858,1.000005473,0.978543684,0.932318399,-0.895475819,0,0,0,0.277411901,-0.350069317,-1,0,0.999351852,0,0.920869482,1.129569644,-1,-0.99909638,-1,
1380,-1,2.457558057,0.65196112,0,0.992658478,0,-1,-0.964285714,-0.049922858,1.000005473,0.978543684,0.931970422,-0.892355694,0,0,0,0.316079338,-0.34999438,-1,0,0.999425926,0,0.918517812,1.128644146,-1,-0.99909638,-0.826086957,
1381,-1,2.452211597,0.65196112,0,0.991529013,0,-1,-0.964285714,-0.049922858,1.000005473,0.978543684,0.935450196,-0.889235569,0,0,0,0.351665704,-0.349544756,-1,0,0.999574074,0,0.918708488,1.127718649,-1,-0.99909638,-0.826086957,
1382,-1,2.446841585,0.6429743,0,0.993505577,0,-1,-0.964285714,-0.668892468,1.000005473,0.978543684,0.934058286,-0.878315133,0,0,0,0.383400732,-0.349020196,-1,0,0.999574074,0,0.919471192,1.126793151,-1,-0.99909638,-1,
1383,-1,2.446841585,0.638544177,0,0.992940844,0,-1,-0.964285714,-1.172827998,1.000005473,0.978543684,0.934406264,-0.873634945,0,0,0,0.463354516,-0.348945258,-1,0,0.999407407,0,0.917246639,1.125867654,-1,-0.99909638,-1,
1384,-1,2.43593669,0.634114055,0,0.993223211,0,-1,-0.892857143,-1.181386642,1.000005473,0.981401176,0.934058286,-0.862714509,0,0,0,0.468746389,-0.348495635,-1,0,0.999388889,0,0.918517812,1.124942156,-1,-0.99909638,-0.739130435,
1385,-1,2.430272269,0.62969448,0,0.991529013,0,-1,-0.964285714,-1.178014868,1.000005473,0.371893914,0.935972162,-0.859594384,0,0,0,0.470440978,-0.347896137,-1,0,0.999462963,0,0.917055963,1.123091161,-1,-0.99909638,-1,
1386,-1,2.4246314,0.625380384,0,0.993223211,0,-1,-0.714285714,-1.206656484,1.000005473,0.416170674,0.927098739,-0.854914197,0,0,0,0.470980166,-0.346322455,-1,0,0.999444444,0,0.917437315,1.122165664,-1,-0.99909638,-0.782608696,
1387,-1,2.418849216,0.620960809,0,0.993505577,0,-1,-0.964285714,-1.204447603,1.000005473,0.560901187,0.921879078,-0.851794072,0,0,0,0.472366647,-0.345722957,-1,0,0.999611111,0,0.915975466,1.121240167,-1,-0.99909638,-0.913043478,
1388,-1,2.412902162,0.620960809,0,0.993787943,0,-1,-0.964285714,-1.207693242,1.000005473,0.641539168,0.921357112,-0.840873635,0,0,0,0.476372039,-0.345123459,-1,0,0.999407407,0,0.920106779,1.120314669,-1,-0.99909638,-1,
1389,-1,2.406955109,0.616646714,0,0.994635042,0,-1,-0.964285714,-1.188794699,1.000005473,0.718479642,0.917529361,-0.836193448,0,0,0,0.476988253,-0.344374087,-1,0,0.999685185,0,0.916801729,1.119389172,-1,-0.99909638,-1,
1390,-1,2.406955109,0.612343166,0,0.994070309,0,-1,-0.821428571,-1.159039414,1.000005473,0.354924865,0.918051327,-0.834633385,0,0,0,0.479299056,-0.344149275,-1,0,0.999388889,0,0.915848349,1.119389172,-1,-0.99909638,-1,
1391,-1,2.400890292,0.608039618,0,0.992658478,-1,-1,-0.964285714,-0.399325953,1.000005473,0.274886382,0.918399304,-0.822152886,0,0,0,-0.980589255,-0.343699652,-1,0,0.999481481,0,0.914958528,1.113836187,-1,-0.99909638,-0.739130435,
1392,-1,2.394707711,0.608039618,0,0.994070309,-1,-1,-0.75,-0.049922858,1.000005473,0.192518111,0.918747281,-0.817472699,0,0,0,-0.925515117,-0.343025216,-1,0,0.999537037,0,0.918390695,1.102730217,-1,-0.99909638,-0.956521739,
1393,-1,2.388466249,0.599559097,0,0.992376112,0,-1,-0.892857143,-0.825344599,1.000005473,-0.090696639,0.919269247,-0.803432137,0,0,0,-0.869593684,-0.342350781,-1,0,0.999481481,0,0.918072902,1.091624248,-1,-0.99909638,-1,
1394,-1,2.388466249,0.595382124,0,0.993223211,0,-1,-0.892857143,-1.191025114,1.000005473,-0.352946878,0.913701609,-0.79875195,0,0,0,-0.807356056,-0.331035258,-1,0,0.999314815,0,0.915848349,1.080518279,-1,-0.99909638,-0.913043478,
1395,-1,2.375618258,0.591205152,0,0.994070309,0,-1,-0.821428571,-1.200657434,1.000005473,-0.615154039,0.917181383,-0.784711388,0,0,0,-0.78702099,-0.322717224,-1,0,0.999407407,0,0.917183081,1.068486812,-1,-0.99909638,-0.782608696,
1396,-1,2.369082387,0.587028179,0,0.993223211,0,-1,-0.857142857,-1.194972181,1.000005473,-0.729751657,0.917703349,-0.780031201,0,0,0,-0.770229155,-0.306605718,-1,0,0.999425926,0,0.91769155,1.059231837,-1,-0.99909638,-0.695652174,
1397,-1,2.362464082,-0.748696014,0,0.994070309,0,-1,-0.857142857,-1.191108178,1.000005473,-1,0.918399304,-0.776911076,0,0,0,-0.767533218,-0.29079396,-1,0,0.999388889,0,0.914259383,1.049051365,-1,-0.99909638,-1,
1398,-1,2.355692685,-0.748696014,0,0.994352675,0,-1,-0.785714286,-1.179836118,1.000005473,-1,0.918747281,-0.767550702,0,0,0,-0.76175621,-0.282251115,-1,0,0.999333333,0,0.913750914,1.037945396,-1,-0.99909638,-0.826086957,
1399,-1,0.999905789,-0.748696014,0,0.992658478,0,-1,-0.75,-1.208360829,1.000005473,-1,0.919965202,-0.76599064,0,0,0,-1,-0.269811533,-1,0,0.999444444,0,0.917500874,1.028690421,-1,-0.99909638,-0.782608696,
1400,-1,0.999905789,-0.748696014,0,0.995199774,0,-1,-0.464285714,-1.206699554,1.000005473,-1,0.924140931,-0.75975039,0,0,0,-0.984440593,-0.259095508,-1,0,0.99937037,0,0.922776242,1.018509949,-1,-0.99909638,-1,
1401,-1,0.999905789,-0.748696014,0,0.992658478,0,-1,-0.892857143,-1.204496826,1.000005473,-1,0.925358852,-0.758190328,0,0,0,-0.970729829,-0.201693582,-1,0,0.999481481,0,0.916102584,1.00740398,-1,-0.99909638,-0.826086957,
1402,-1,0.999905789,-0.748696014,0,0.994352675,0,-1,-0.464285714,-1.192560256,1.000005473,-1,0.927446716,-0.747269891,0,0,0,-0.959637974,-0.198845967,-1,0,0.999407407,0,0.917945784,0.998149005,-1,-0.99909638,-1,
1403,-1,0.999905789,-0.748696014,0,0.991811379,0,-1,-0.892857143,-1.188696253,1.000005473,-1,0.932318399,-0.741029641,0,0,0,-0.941305604,-0.188729439,-1,0,0.999388889,0,0.922013538,0.987043036,-1,-0.99909638,-1,
1404,-1,0.999905789,-0.748696014,0,0.994070309,-1,-1,-0.892857143,-1.187293398,1.000005473,-1,0.933014354,-0.734789392,0,0,0,-0.899865203,-0.179587096,-1,0,0.9995,0,0.916420377,0.976862564,-1,-0.99909638,-0.869565217,
1405,-1,0.999905789,-0.748696014,0,0.992940844,0,-1,-0.821428571,-1.1881548,1.000005473,-1,0.932840365,-0.733229329,0,0,0,-0.825919507,-0.170819439,-1,0,0.999518519,0,0.918263578,0.964831097,-1,-0.99909638,-1,
1406,-1,0.999905789,-0.748696014,0,0.992093746,0,-1,-0.678571429,-1.189028508,1.000005473,-1,0.93492823,-0.725429017,0,0,0,-0.787945311,-0.161302409,-1,0,0.999555556,0,0.919916103,0.95279963,-1,-0.99909638,-1,
1407,-1,0.999905789,-0.748696014,0,0.993505577,0,-1,-0.5,-1.192655625,1.000005473,-1,0.93492823,-0.71450858,0,0,0,-0.759984595,-0.152160066,-1,0,0.9995,0,0.933136302,0.951874132,-1,-0.99909638,-1,
1408,-1,0.999905789,-0.748696014,0,0.994352675,0,-1,-0.75,-1.168791715,1.000005473,-1,0.935450196,-0.708268331,0,0,0,-0.758829193,-0.144291656,-1,0,0.999574074,0,0.916992405,-1,-1,-0.99909638,-1,
1409,-1,0.999905789,-0.748696014,0,0.994070309,0,-1,-0.892857143,-0.888451522,1.000005473,-1,0.935276207,-0.703588144,0,0,0,-0.758752166,-0.135374124,-1,0,0.999518519,0,0.920233896,-1,-1,-0.99909638,-1,
1410,-1,0.999905789,-0.866052075,0,0.992940844,0,-1,-0.714285714,-0.09112556,1.000005473,-1,0.93492823,-0.702028081,0,0,0,-0.758135952,-0.127355839,-1,0,0.999537037,0,0.917246639,0.950948635,-1,-0.99909638,-1,
1411,-1,0.999905789,-1.141225984,0,0.993223211,0,-1,-0.892857143,-0.049922858,1.000005473,-1,0.935798173,-0.694227769,0,0,0,-0.738031966,-0.119337555,-1,0,0.999462963,0,0.918009343,0.950023137,-1,-0.99909638,-1,
1412,-1,0.535776532,-1.135920384,0,0.992376112,0,-1,-0.25,-0.097632221,1.000005473,-1,0.936146151,-0.689547582,0,0,0,-0.737261698,-0.118213496,-1,0,0.999407407,0,0.917945784,0.950023137,-1,-0.99909638,-1,
1413,-1,-0.60744736,-1.130593689,0,0.993223211,0,-1,-0.821428571,-0.814429406,1.000005473,-1,0.936494128,-0.683307332,0,0,0,-0.721240131,-0.111544082,-1,0,0.999574074,0,0.9228398,0.950023137,-1,-0.99909638,-1,
1414,-1,-0.608707429,-1.125172063,0,0.994635042,0,-1,-0.785714286,-0.814429406,1.000005473,-1,0.936320139,-0.673946958,0,0,0,-0.716233391,-0.108171906,-1,0,0.999407407,0,0.914894969,0.94909764,-1,-0.99909638,-1,
1415,-1,-0.609873287,-1.119845368,0,0.99548214,0,-1,-0.892857143,-0.814429406,1.000005473,-1,0.935972162,-0.672386895,0,0,0,-0.712844213,-0.107497471,-1,0,0.999462963,0,0.901865446,0.948172143,-1,-0.99909638,-1,
1416,-1,-0.611121579,-1.114539768,0,0.994070309,-1,-1,-0.892857143,-0.814429406,1.000005473,-1,0.936146151,-0.659906396,0,0,0,-0.983285192,-0.10697291,-1,0,0.999592593,0,0.914322941,0.947246645,-1,-0.99909638,-1,
1417,-1,-0.6124052,-1.109107594,0,0.992940844,-1,-1,-0.785714286,-0.814429406,1.000005473,-1,0.936494128,-0.653666147,0,0,0,-0.98212979,-0.10644835,-1,0,0.999518519,0,0.903136619,0.946321148,-1,-0.99909638,-1,
1418,-1,-0.613677046,-1.109107594,0,0.991811379,-1,-1,-0.892857143,-0.814429406,1.000005473,-1,0.936146151,-0.652106084,0,0,0,-0.981436549,-0.104574919,-1,0,0.999388889,0,0.899513776,0.944470153,-1,-0.99909638,-0.782608696,
